Id,User,Text,Date,Request 
"1308053353738522624","sancho_mayte","RT @Javier_delMonte: @Jubilares @MatiaFundazioa @EuskadiLagunkoi @AFAGI @sancho_mayte @jcmejiaacera @PDiazVeiga ¡Gracias por estos recursos…","Mon Sep 21 16:39:56 CEST 2020","sancho"
"1308053296914014212","iDrMorningstar","Los fans del United bien ardidos comentando este tuit porque su equipo jodido no le pudo llegar a la oferta a Sancho. 🤣🤣🤣🤣 me meo de la risa. https://t.co/BcGdAhJWee","Mon Sep 21 16:39:43 CEST 2020","sancho"
"1308053280824721408","GeorgeGiggzi","One of the most powerful tool of success is to know your limits and set your goals based on that. Do we  think we have the team to challenge for big titles, even if we get Sancho? I know we will improve but we need more time to grow back the confidence as a team.","Mon Sep 21 16:39:39 CEST 2020","sancho"
"1308053279264440320","JayKitch11","Rather have Stengs than Sarr he’s a baller, but it’s Sancho or nothing #mufc #GlazerOutWoodwardOut @ManUtd","Mon Sep 21 16:39:38 CEST 2020","sancho"
"1308053275258826759","_Horace10","Oh how. Sancho is coming by Friday. Koulibaly too https://t.co/WhKSOm0ryA","Mon Sep 21 16:39:37 CEST 2020","sancho"
"1308053270125047809","Jon_Joker94","RT @mbrt95: Dembele prime c'est sa saison à Dortmund la ?
Pas sur qu'elle soit au dessus de celle de Sancho déjà","Mon Sep 21 16:39:36 CEST 2020","sancho"
"1308053245181464578","reiss_richards","@Brandonn98_ @FabrizioRomano @SkySport Yeah I agree, sancho would be perfect, havertz aswell","Mon Sep 21 16:39:30 CEST 2020","sancho"
"1308053239577874439","SergioAmara","@rsandeepvijay Nothing has happend in the past 3 days. Agreed terms with Telles 18th of September. No bid yet. No bid for Sancho eighter. Will update when something is happening. Nothing the past three days. Absolutley nothing.","Mon Sep 21 16:39:29 CEST 2020","sancho"
"1308053218308620290","madabtunited","@mythical_mahrez i got sancho....","Mon Sep 21 16:39:24 CEST 2020","sancho"
"1308053164332023810","manutd_om","RT @EFDSquad: 🗣"We have not got the impression from United that they are not interested!" 

@skysports_sheth on Jadon Sancho to Manchester…","Mon Sep 21 16:39:11 CEST 2020","sancho"
"1308053154672513024","RohitAlexAbrah1","@Eksstrom @AidanWalshMUFC @TheFergusonCode Alex Telles and Sancho with Upemecano next season. Chances are that Upemecano' s price would be cheaper next year. But other clubs would be hunting for Sancho in a year and him feeling that United didnt think he'd be worth the money could make him opt for another club.","Mon Sep 21 16:39:09 CEST 2020","sancho"
"1308053126755344387","daniel55935896","@RaphaelMth @AgenteTrafford Frustrados por nao terem conseguido a negociação com Sancho, querem tacar na cara que são um clube grande q nsei oq, sempre diminuindo o BVB como se de uns 7 8 pra ca eles fossem mais time, oque não são.","Mon Sep 21 16:39:02 CEST 2020","sancho"
"1308053125396398081","zakhele_special","RT @ChampionsLeague: Haaland & Sancho = 🤩🤩🤩

⚡️ Most exciting young duo in Europe? 

#UCL https://t.co/ainpz5C6zb","Mon Sep 21 16:39:02 CEST 2020","sancho"
"1308054580920487940","ErenYager3","RT @ActuFoot_: 🔴 Le PSG a pris de l'avance sur Manchester City dans le dossier Kalidou Koulibaly.

Le club de la capitale est confiant pour…","Mon Sep 21 16:44:49 CEST 2020","city"
"1308054580891131905","RAOCES","RT @CaslerNoel: Barr grew up in NYC, benefited from an education at Horace Mann & Columbia, and his father certainly used Dalton (along w E…","Mon Sep 21 16:44:49 CEST 2020","city"
"1308054580438196229","MilkandCookie11","RT @MrAndyNgo: The U.S. Department of Justice today identified New York City, Portland & Seattle as jurisdictions that have permitted viole…","Mon Sep 21 16:44:49 CEST 2020","city"
"1308054579662086147","blind_budget","RT @maddiiegrimes: flint is down to one high school. ONE!! for reference, flint’s population is 3x the size of bay city’s. we have more sch…","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054579129581570","jmc2019write","RT @JackPosobiec: BREAKING: The Department of Justice has designated Portland, Seattle, and New York City as "anarchist jurisdictions." 

F…","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054578735263745","MichaelLKaufman","RT @DrOz: We swabbed ATMs in 5 cities – and 2 machines in the New York City area tested positive for #covid19. https://t.co/YpYpTMTKXH","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054578592702465","tfwarfield","“...one-third of the population lives in poverty. The congressional district ...the second worst in the country for Black people. Black people are almost three times as likely to be unemployed and three times as likely to live in poverty...” https://t.co/bpiPacfFmt","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054578403905536","thebigLancer","@FNPARIS1 Nah probs city","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054578320019456","JusticeCtrNews","RT @NYCBarAssn: The New York City Bar Association mourns the passing of Justice Ruth Bader Ginsburg, a paragon of the legal community and o…","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054577564930049","NCCJS00","[🔔] 𝙲𝚑𝚘𝚒 𝙹𝚒𝚜𝚞 𝚙𝚘𝚜𝚝𝚎𝚍 𝚊𝚗 𝚞𝚙𝚍𝚊𝚝𝚎
[ 🗓 ] 09-21-20

【ＴＯ:@NCKJH99】
【ＦＲＯＭ: @NCCJS00 】

"Hello sayooo! Welcome sa NEO CITY! Ako nga pala si Lia. Sana mag enjoy ka dito at sana maging close tayo. Kung gusto mo akong kausapin dm lang hehe. Welcome ulet❤" https://t.co/U6LPo9WbZl","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054576386519041","beese1473","RT @JackPosobiec: BREAKING: The Department of Justice has designated Portland, Seattle, and New York City as "anarchist jurisdictions." 

F…","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054576008962049","JuniorSwingman","RT @Mets: 19 years ago today, @mikepiazza31’s home run helped bring a city together for a moment we will #NeverForget. 🇺🇸 https://t.co/PIEb…","Mon Sep 21 16:44:48 CEST 2020","city"
"1308054575522484224","BitchyFarm66","RT @JackPosobiec: BREAKING: The Department of Justice has designated Portland, Seattle, and New York City as "anarchist jurisdictions." 

F…","Mon Sep 21 16:44:47 CEST 2020","city"
"1308054575283273728","gdy2shus","@Twitchuc @City_of_Anaheim If I and many others wish to risk regulated activities, just as you wish to risk regulated grocery shopping who are you to say otherwise? Quarantine has a definition and it does not account for grocery shopping.","Mon Sep 21 16:44:47 CEST 2020","city"
"1308054574993993728","alternate_idea","RT @maddiiegrimes: flint is down to one high school. ONE!! for reference, flint’s population is 3x the size of bay city’s. we have more sch…","Mon Sep 21 16:44:47 CEST 2020","city"
"1308054859963412483","souurblue","RT @S7RTW: ㅤ      ꜜ ⛩⸝ · # 𝗦𝗘𝗣:𝗧.𝖨𝖤𝖬𝖤 ⇆ ℝ𝔼𝕍𝔼べℝ𝖾̂𝗏𝖾✩𝘂𝗿𝘀 ╱ ↝𝗨𝗣𝖣𝖠𝖳𝖤! ،، ✉︎ ᩠𝖲!:𝗥𝗘𝗩𝗘 ꗃ #SEPTIEME7REVE + #MOTS7 + #S7REVE ❟﹆

S!REVE Releases 4t…","Mon Sep 21 16:45:55 CEST 2020","search"
"1308054857300013059","celestljade","Report & Block !!! Don't interact with UK locals, we don't want their hateful energy appearing on the girls' tl and neither on the contestants' feeds - show more support, uplift The Search participants, too cause they're very new in this and just spread positive aura, please.","Mon Sep 21 16:45:55 CEST 2020","search"
"1308054854900895744","OT7_Clowned","RT @kookdice: jeon jungkook, 23, main vocalist, rapper, dancer, producer, composer lyricst, video director, sns king, sold out king, athlet…","Mon Sep 21 16:45:54 CEST 2020","search"
"1308054852061323265","haktastic","1thek going to hell for being the only option that shows up when you search for the stealer on youtube","Mon Sep 21 16:45:53 CEST 2020","search"
"1308054850350055425","herosvmin","RT @justinbieber: Search “holy justin bieber reaction” on YouTube. Loving it. #HOLY thanks","Mon Sep 21 16:45:53 CEST 2020","search"
"1308054849670377472","naekoya01","RT @pepituannn: gue g tau itu siapa kn, pokony gue udh suka benget, trus gue lgsg search itu siapa. dan itu adalah Jinyoung
#OurBrightestSt…","Mon Sep 21 16:45:53 CEST 2020","search"
"1308054846298296323","tbzsfzn","RT @dearhyunjaes: Chanhee said that whenever teasers for the members dropped, they’d search up Deobis’ reactions and then talk about them i…","Mon Sep 21 16:45:52 CEST 2020","search"
"1308054843177623552","dadtoalli","RT @EricTopol: We have the protocols. Now we know how there will very likely be an Emergency Use Approval (EUA) for a vaccine prior to Nove…","Mon Sep 21 16:45:51 CEST 2020","search"
"1308054842099863558","JFA_unijuntos","RT @ESlanguagejobs: DYSON - Customer Service and Sales Agent (Benelux market) https://t.co/fDDzOhagNm)  #Barcelona","Mon Sep 21 16:45:51 CEST 2020","search"
"1308054842032623616","nurrellyshaa","@diyaanaaa tak patut aku search. kecewa😔 apa sebab dia pilih chiho😔","Mon Sep 21 16:45:51 CEST 2020","search"
"1308054842024181760","jaellybin","kenapa ek if i manually search the boyz the stealer tak keluar pun result drpd channel the boyz. ada 1thek je ugh","Mon Sep 21 16:45:51 CEST 2020","search"
"1308054841227345930","RedMC6","RT @BradMossEsq: If you believe it was Mueller's mandate to find a crime (any crime) with which to use to take down Trump, and to search fo…","Mon Sep 21 16:45:51 CEST 2020","search"
"1308054838450716674","john196201","@GreenPartyMolly Sikora must search Twitter for his name, coz he blocked me when I criticised his less than robust application of statistics *without* using his '@'
#CancelKarol","Mon Sep 21 16:45:50 CEST 2020","search"
"1308054837716631553","cacashere","RT @pepituannn: gue g tau itu siapa kn, pokony gue udh suka benget, trus gue lgsg search itu siapa. dan itu adalah Jinyoung
#OurBrightestSt…","Mon Sep 21 16:45:50 CEST 2020","search"
"1308054961050152962","MMC_IDN","RT @SweetMacarons2: Soju halal lagi hype di Indonesia lohhh.Soju itu minuman alkohol hsl fermentasi beras yg khas dr negeri oppa-noona, Kor…","Mon Sep 21 16:46:19 CEST 2020","search"
"1308054959385186304","CodyCombsNEWS","@StephenNelmes Still rising in the search charts! https://t.co/WtvNRq3mth","Mon Sep 21 16:46:19 CEST 2020","search"
"1308054959263424512","JoonXuan88","@rosie_mywifey search 블랙핑크 로제 on google #ROSÉ #로제","Mon Sep 21 16:46:19 CEST 2020","search"
"1308054956008587265","minlilpaws","RT @seokjinbit: IF YALL SEARCH UP “HAPPINESS” THIS IS WHAT WILL POP OUT UWU #BTSxTinyDesk @BTS_twt https://t.co/yXfB1ogDM7","Mon Sep 21 16:46:18 CEST 2020","search"
"1308054954066624515","Niharik97373263","RT @justinbieber: Search “holy justin bieber reaction” on YouTube. Loving it. #HOLY thanks","Mon Sep 21 16:46:18 CEST 2020","search"
"1308054954012061696","AnkurSinghSach2","RT @SushHeart: 20 year old Merchant Navy cadet #DhananjayArora from #Delhi goes missing from ship, search called off  , family says left in…","Mon Sep 21 16:46:18 CEST 2020","search"
"1308054953806770179","Lighting_fire92","RT @EXOPublicity: @weareoneEXO is trending at #1 on Melon search #EXO","Mon Sep 21 16:46:18 CEST 2020","search"
"1308054950778413056","mar_btags","@wasptearss Her name doesn’t even come up when I search her","Mon Sep 21 16:46:17 CEST 2020","search"
"1308054949738082305","___________rex","When you search for a word and it comes out like: https://t.co/ipFKkDoosR","Mon Sep 21 16:46:17 CEST 2020","search"
"1308054947599060992","nyoungieddalkey","one day ago and I didn't get to know cause i would never search my name here 😂 https://t.co/tmDIgsiOzO","Mon Sep 21 16:46:16 CEST 2020","search"
"1308054946093432832","rhevian","RT @computermuseum: What a fantastic collection! 🤩
If anyone can help us find the Apple II, Spectrum Opus, and MSX versions that we are mis…","Mon Sep 21 16:46:16 CEST 2020","search"
"1308054945212641284","throwsrock","@AlaskanCourtney 🙏🏻 Push through the best you can. Search out that joy that is waiting for you today.","Mon Sep 21 16:46:16 CEST 2020","search"
"1308054943677333510","Wooing274","RT @fluffyunh0: Guys, there's a search engine that helps to feed the hungry children worldwide. Just like how there's one for the trees, it…","Mon Sep 21 16:46:15 CEST 2020","search"
"1308054943618621440","cyoimigioyaji","RT @cyoimigioyaji: @takarin___7 @Mickie3777 最後の #中核派 は知らない間に杉並区議になってるぐらいだからな。
『杉並区議の #洞口朋子 氏。杉並区議会選挙で3275票を獲得、48議席中18位の上位当選』
https://t.co/o…","Mon Sep 21 16:46:15 CEST 2020","search"
"1308054943602012164","alexval95977830","RT @justinbieber: Search “holy justin bieber reaction” on YouTube. Loving it. #HOLY thanks","Mon Sep 21 16:46:15 CEST 2020","search"
"1308055528912941059","leogwartstan","bah ça marche pas mieux la journée en fait mdr je viens de perdre 2h à m'agiter dans mon lit sans arriver à dormir, cool cool cool cool cool https://t.co/eUF0pzsO4t","Mon Sep 21 16:48:35 CEST 2020","marche"
"1308055501729660928","bot_Marche","また、借金つくっちゃうもんね？","Mon Sep 21 16:48:28 CEST 2020","marche"
"1308055494125379593","_Giuli4","#Marche 

43.8% Acquaroli  (cdx)
38.7% Mangialardi (csx)

#maratonamentana #regionali2020 #RegionaliMarche 

Posso ancora sperare o mi arrendo a questa sconfitta?","Mon Sep 21 16:48:26 CEST 2020","marche"
"1308055489935077376","JonathanMongoto","RT @AnniePayep: Ce qui me choque le plus ce sont ces jeunes d'à peine 30 ans qui applaudissent un régime qui menace de réprimer une simple…","Mon Sep 21 16:48:25 CEST 2020","marche"
"1308055462890307587","Malaka50593406","RT @Preventionrout: L’apprentissage du vélo est, depuis toujours, au cœur des actions d’éducation routière que dispense, dès le plus jeune…","Mon Sep 21 16:48:19 CEST 2020","marche"
"1308055458138271745","ZundCutter","RT @Ind_Creatives: .@copy_top s'équipe d’une table à plat #Impala3 @swissQprint_FR et d’une table de découpe #Zünd. Objectif 🎯 : étoffer so…","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055456988966912","DrukpaMaster","RT @Quantic_QBit: Une autre citation de JFK que le dictateur En Marche devrait prendre pour une prédiction https://t.co/UuFnFHcU52","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055454178738176","HerissonRonchon","RT @MichelZumkeller: Et voilà on s'en doutait c'est confirmé.. Il n'y a plus Person chez en marche
"Le parti ne produit plus d’idées nouvel…","Mon Sep 21 16:48:17 CEST 2020","marche"
"1308055445081210880","Cinnamon_marche","RT @vknn_official: คึหึหึหึ~  วัฏสงสารยินดีต้อนรับคุณครับ :) https://t.co/DbGJsjPUlw","Mon Sep 21 16:48:15 CEST 2020","marche"
"1308055443806322689","MoEltiMbooKoki","RT @AnniePayep: Je suis heureuse de constater que le cercle des indignés s'aggrandit. Le travail d'éveil des consciences paie.  Parler est…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055441985994758","Tyranosaure2","RT @YvesPDB: Mauvaise nouvelle pour le climat : la France remet en marche ses centrales à charbon

Bravo les #verts ! Bravo #Hollande ! Bra…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055423908564992","OlivedeParis1","@eelv #extremesverts à la tête de #Paris avec #Hidalgo, Paris marche sur la tête et se casse la figure, et #Hidalgo voudrait refaire le même coup sur toute la #France ??? https://t.co/yhCk25YbV7","Mon Sep 21 16:48:10 CEST 2020","marche"
"1308055420049780737","florianherveou","RT @LaCieRotative: Super fier de voir récompensé ce projet sorti de @LaCieRotative ! Hybrider les talents, ça marche 💪 #innovationOuverte P…","Mon Sep 21 16:48:09 CEST 2020","marche"
"1308055395571728385","leonardocarella","FIRST PROJECTIONS FROM SAMPLE OF ~3%

Tuscany

Giani (Left) 46.5
Ceccardi (Right) 42.3
Galletti (M5S) 6.1%

Marche

Acquaroli (Right) 43.8%
Mangialardi (Left) 38.7%
Mercorelli (M5S) 11%

🚨 MARCHE RESULTS MUCH CLOSER THAN EXPECTED 🚨","Mon Sep 21 16:48:03 CEST 2020","marche"
"1308055389657870336","BSchintu","Ça marche aussi avec les consultants 😕 https://t.co/L83YSZrfYy","Mon Sep 21 16:48:02 CEST 2020","marche"
"1308055528912941059","leogwartstan","bah ça marche pas mieux la journée en fait mdr je viens de perdre 2h à m'agiter dans mon lit sans arriver à dormir, cool cool cool cool cool https://t.co/eUF0pzsO4t","Mon Sep 21 16:48:35 CEST 2020","marche"
"1308055501729660928","bot_Marche","また、借金つくっちゃうもんね？","Mon Sep 21 16:48:28 CEST 2020","marche"
"1308055494125379593","_Giuli4","#Marche 

43.8% Acquaroli  (cdx)
38.7% Mangialardi (csx)

#maratonamentana #regionali2020 #RegionaliMarche 

Posso ancora sperare o mi arrendo a questa sconfitta?","Mon Sep 21 16:48:26 CEST 2020","marche"
"1308055489935077376","JonathanMongoto","RT @AnniePayep: Ce qui me choque le plus ce sont ces jeunes d'à peine 30 ans qui applaudissent un régime qui menace de réprimer une simple…","Mon Sep 21 16:48:25 CEST 2020","marche"
"1308055462890307587","Malaka50593406","RT @Preventionrout: L’apprentissage du vélo est, depuis toujours, au cœur des actions d’éducation routière que dispense, dès le plus jeune…","Mon Sep 21 16:48:19 CEST 2020","marche"
"1308055458138271745","ZundCutter","RT @Ind_Creatives: .@copy_top s'équipe d’une table à plat #Impala3 @swissQprint_FR et d’une table de découpe #Zünd. Objectif 🎯 : étoffer so…","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055456988966912","DrukpaMaster","RT @Quantic_QBit: Une autre citation de JFK que le dictateur En Marche devrait prendre pour une prédiction https://t.co/UuFnFHcU52","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055454178738176","HerissonRonchon","RT @MichelZumkeller: Et voilà on s'en doutait c'est confirmé.. Il n'y a plus Person chez en marche
"Le parti ne produit plus d’idées nouvel…","Mon Sep 21 16:48:17 CEST 2020","marche"
"1308055445081210880","Cinnamon_marche","RT @vknn_official: คึหึหึหึ~  วัฏสงสารยินดีต้อนรับคุณครับ :) https://t.co/DbGJsjPUlw","Mon Sep 21 16:48:15 CEST 2020","marche"
"1308055443806322689","MoEltiMbooKoki","RT @AnniePayep: Je suis heureuse de constater que le cercle des indignés s'aggrandit. Le travail d'éveil des consciences paie.  Parler est…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055441985994758","Tyranosaure2","RT @YvesPDB: Mauvaise nouvelle pour le climat : la France remet en marche ses centrales à charbon

Bravo les #verts ! Bravo #Hollande ! Bra…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055423908564992","OlivedeParis1","@eelv #extremesverts à la tête de #Paris avec #Hidalgo, Paris marche sur la tête et se casse la figure, et #Hidalgo voudrait refaire le même coup sur toute la #France ??? https://t.co/yhCk25YbV7","Mon Sep 21 16:48:10 CEST 2020","marche"
"1308055420049780737","florianherveou","RT @LaCieRotative: Super fier de voir récompensé ce projet sorti de @LaCieRotative ! Hybrider les talents, ça marche 💪 #innovationOuverte P…","Mon Sep 21 16:48:09 CEST 2020","marche"
"1308055395571728385","leonardocarella","FIRST PROJECTIONS FROM SAMPLE OF ~3%

Tuscany

Giani (Left) 46.5
Ceccardi (Right) 42.3
Galletti (M5S) 6.1%

Marche

Acquaroli (Right) 43.8%
Mangialardi (Left) 38.7%
Mercorelli (M5S) 11%

🚨 MARCHE RESULTS MUCH CLOSER THAN EXPECTED 🚨","Mon Sep 21 16:48:03 CEST 2020","marche"
"1308055389657870336","BSchintu","Ça marche aussi avec les consultants 😕 https://t.co/L83YSZrfYy","Mon Sep 21 16:48:02 CEST 2020","marche"
"1308055528912941059","leogwartstan","bah ça marche pas mieux la journée en fait mdr je viens de perdre 2h à m'agiter dans mon lit sans arriver à dormir, cool cool cool cool cool https://t.co/eUF0pzsO4t","Mon Sep 21 16:48:35 CEST 2020","marche"
"1308055501729660928","bot_Marche","また、借金つくっちゃうもんね？","Mon Sep 21 16:48:28 CEST 2020","marche"
"1308055494125379593","_Giuli4","#Marche 

43.8% Acquaroli  (cdx)
38.7% Mangialardi (csx)

#maratonamentana #regionali2020 #RegionaliMarche 

Posso ancora sperare o mi arrendo a questa sconfitta?","Mon Sep 21 16:48:26 CEST 2020","marche"
"1308055489935077376","JonathanMongoto","RT @AnniePayep: Ce qui me choque le plus ce sont ces jeunes d'à peine 30 ans qui applaudissent un régime qui menace de réprimer une simple…","Mon Sep 21 16:48:25 CEST 2020","marche"
"1308055462890307587","Malaka50593406","RT @Preventionrout: L’apprentissage du vélo est, depuis toujours, au cœur des actions d’éducation routière que dispense, dès le plus jeune…","Mon Sep 21 16:48:19 CEST 2020","marche"
"1308055458138271745","ZundCutter","RT @Ind_Creatives: .@copy_top s'équipe d’une table à plat #Impala3 @swissQprint_FR et d’une table de découpe #Zünd. Objectif 🎯 : étoffer so…","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055456988966912","DrukpaMaster","RT @Quantic_QBit: Une autre citation de JFK que le dictateur En Marche devrait prendre pour une prédiction https://t.co/UuFnFHcU52","Mon Sep 21 16:48:18 CEST 2020","marche"
"1308055454178738176","HerissonRonchon","RT @MichelZumkeller: Et voilà on s'en doutait c'est confirmé.. Il n'y a plus Person chez en marche
"Le parti ne produit plus d’idées nouvel…","Mon Sep 21 16:48:17 CEST 2020","marche"
"1308055445081210880","Cinnamon_marche","RT @vknn_official: คึหึหึหึ~  วัฏสงสารยินดีต้อนรับคุณครับ :) https://t.co/DbGJsjPUlw","Mon Sep 21 16:48:15 CEST 2020","marche"
"1308055443806322689","MoEltiMbooKoki","RT @AnniePayep: Je suis heureuse de constater que le cercle des indignés s'aggrandit. Le travail d'éveil des consciences paie.  Parler est…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055441985994758","Tyranosaure2","RT @YvesPDB: Mauvaise nouvelle pour le climat : la France remet en marche ses centrales à charbon

Bravo les #verts ! Bravo #Hollande ! Bra…","Mon Sep 21 16:48:14 CEST 2020","marche"
"1308055423908564992","OlivedeParis1","@eelv #extremesverts à la tête de #Paris avec #Hidalgo, Paris marche sur la tête et se casse la figure, et #Hidalgo voudrait refaire le même coup sur toute la #France ??? https://t.co/yhCk25YbV7","Mon Sep 21 16:48:10 CEST 2020","marche"
"1308055420049780737","florianherveou","RT @LaCieRotative: Super fier de voir récompensé ce projet sorti de @LaCieRotative ! Hybrider les talents, ça marche 💪 #innovationOuverte P…","Mon Sep 21 16:48:09 CEST 2020","marche"
"1308055395571728385","leonardocarella","FIRST PROJECTIONS FROM SAMPLE OF ~3%

Tuscany

Giani (Left) 46.5
Ceccardi (Right) 42.3
Galletti (M5S) 6.1%

Marche

Acquaroli (Right) 43.8%
Mangialardi (Left) 38.7%
Mercorelli (M5S) 11%

🚨 MARCHE RESULTS MUCH CLOSER THAN EXPECTED 🚨","Mon Sep 21 16:48:03 CEST 2020","marche"
"1308055389657870336","BSchintu","Ça marche aussi avec les consultants 😕 https://t.co/L83YSZrfYy","Mon Sep 21 16:48:02 CEST 2020","marche"
"1308055686044168192","GGnissel","RT @fasugba_o: Dear iCONs💡💡💡,
Let's remember this week is the last week of #bbnaija when @itsLaycon would be crowned winner of #BBNaijaLock…","Mon Sep 21 16:49:12 CEST 2020","works"
"1308055686023184384","NeeneeDaGoddess","Sore throat also works","Mon Sep 21 16:49:12 CEST 2020","works"
"1308055685049937928","scribblesscript","@wizardofwoah101 I'm still *astonished* that HBO Max committed to this. They're gonna have a firestorm on their hands, and I'll be very curious to see how it works for their profits and reception.

I can't see any earth on which the cut ends up well, but I've gotta admit curiosity at this point.","Mon Sep 21 16:49:12 CEST 2020","works"
"1308055684668424194","smith2_msterry3","RT @baddoug47: @tribelaw Kentucky is 84% white and has the fourth highest poverty rate in the country. They keep electing McConnell who hel…","Mon Sep 21 16:49:12 CEST 2020","works"
"1308055682931884042","dimitrisbolis","RT @NewsfromScience: Magnetic resonance imaging scanners are expensive and bulky. Enter an intriguing new backpack (and wand!) that tracks…","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055681912709121","roz_moomoo","RT @god_hwasa: "Hwasa may be the best artist who works best with Gucci" Vogue spilling facts.

#HWASAXGUCCI @RBW_MAMAMOO https://t.co/rfhyA…","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055681426247682","TheSleeppDemon","RT @minniechanart: 😩 wowee two more til 300 let's do an art share!
💕 Introduce yourself + show favorite works
💕 Interact & follow others
💕…","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055681224720384","kawausoutan","RT @KAguBZgh4iwN6jk: 『二度目の人生、乙女ゲームの悪役令嬢として追放されました。なんでこの世界に前世での夫が付いて来てるのですか？』
完結済み
https://t.co/0jW6wX7FmZ
https://t.co/2EtP7W6scz
https://t…","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055680570531840","Aniahs__","RT @themanimarie: staying off social media (even for a day) really works wonders for mental health and identity","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055680461406209","nonamehombre","RT @CommodusJTrump: Here's the Lindsey we MUST have, and he'd damn well better STAY that way. He works for US!!! 
#FillTheSeat, Graham...NO…","Mon Sep 21 16:49:11 CEST 2020","works"
"1308055678624432130","thomascarle","Thomas Carle: https://t.co/cLp9ij7tgD "Leitfaden - So nimmst Du eine Telenot Anlage in Betrieb." -  "Thank You very much." | He is Top. Our Telenot-Alarmsystem works again | N. Köhler | https://t.co/Lu0nygn7Us https://t.co/itNfbI929D","Mon Sep 21 16:49:10 CEST 2020","works"
"1308055678225985536","workforeveryone","Building a coverall that works for everyone.","Mon Sep 21 16:49:10 CEST 2020","works"
"1308055677861007361","NOON12497786","RT @Doto31720705: أكواد خصم كل 20%🤫
كوبون خصم نمشي : Star13
كود خصم فوغاكلوسيت : SKY
كوبون باث اند بودي :QN3
NN91،،،،،،،،،،،Niceone
كوبون ن…","Mon Sep 21 16:49:10 CEST 2020","works"
"1308055677118681094","FIREofGOD_Uriel","@MaryLemanski @DanteGray17 @orbitoriginalm1 @Eminem I know all that. And yes I have read some of the books that have been removed. But it isn't just about reading, but studying with the guidance of the Holy Spirit, understanding, and most of all belief, works, and obedience in the Word.","Mon Sep 21 16:49:10 CEST 2020","works"
"1308055676057538561","micksabox","@d1vergencepo1nt @multistagecorre @Jt_2357 @The1Dodson @seeinginfrared @BrianRoemmele @JayKew1 @MmmLori @truthbearer20 @UfoSaoPaulo @mufon @AhwatukeeChiro @Lake5m1th @SeekingKnowle12 @19Nimbus @Hardfloor74 @Dor1897 @jamespickens @IvanBuchanJanus @GoHappyAlways Thanks for your reply. This tweet was helpful in understanding how it works. From what I understand of the ban, they just banned the GUI but cannot ban the underlying tech.

https://t.co/hZqqx10TZE","Mon Sep 21 16:49:10 CEST 2020","works"
"1308056763351150592","JeanneDetP_","@jRibeirox2 si jte jure tu devrais essayer c'est addictif au moins quand tarrives ya deja de laction je deteste arriver et devoir attendre 20 minutes que les gens decident quoi faire au moins jarrive ca commence direct","Mon Sep 21 16:53:29 CEST 2020","au moins c'est deja ça"
"1308054559433068544","Tsigorf","@Solarus0 @dascritch @pbeyssac @fs0c131y @TouitTouit @bortzmeyer @altrnativcom @Eric_Leandri « C'est une chaînes de blocs noirs et rectangulaires, c'était pas ça ? Ben merde alors. Bon, on a déjà eu les subventions BPI, écoutez, au moins on crée de l'emploi. »

C'est le discours médian.
C'est tellement bien fait que quand tu veux t'en sortir, tu dois escroquer.","Mon Sep 21 16:44:44 CEST 2020","au moins c'est deja ça"
"1308052118994026501","evdetp","@thbrt764 Mais au moins tu peux dormir c’est déjà ça 😭","Mon Sep 21 16:35:02 CEST 2020","au moins c'est deja ça"
"1308050647087042560","Fiafiounette","@em_plvn Quels https://t.co/ceDSGj8KBc.. au moins toi tu n’as rien c’est déjà ça 🧡 courage ma beauté","Mon Sep 21 16:29:11 CEST 2020","au moins c'est deja ça"
"1308046178198663168","Mateusz","@rudylagnaux @mad_soir au moins, cela veut dire qu'ils se parlent encore, c'est déjà ça.","Mon Sep 21 16:11:25 CEST 2020","au moins c'est deja ça"
"1308045203543121922","NassimAchir","@diane_______m Au moins tu l'as pas raté c'est déjà ça","Mon Sep 21 16:07:33 CEST 2020","au moins c'est deja ça"
